h_abuse_sum,abuse,followers_count,friends_count,friends_to_followers,followers_to_friends,account_verified,favorites_tweets,retweeted,retweet_count,tweet_sensitive,account_lists,mention_count,hashtag_count,age_of_account,recent_account,ratio_follows_sent,ratio_follows_received,mentions_over_tweets,replies_over_users,tweets_per_day,mentions_per_day,badwords,mutual_followers,mutual_followees,mutual_followers_followees,mutual_followees_followers,tweet_invasive
,,1473,940,0.638153,1.56702,f,4429,1,2408,,1,0,0,1018,0,0.923379,1.44695,0.748056,59,3.15815,2.36248,0,0,0,0,0,1
,,2424,2325,0.959158,1.04258,f,96,0,0,t,62,2,0,2651,0,0.877028,0.914372,2,0,0.000377216,0.000754432,0,8.17137464502527e-07,2.37857380714524e-05,0,0.000114124961126185,1
,,5656,2961,0.523515,1.91017,f,17050,0,0,f,64,4,0,478,0,6.19456,11.8326,4.33333,29,0.0188285,0.08159,0,0,0,0,0,1
-2,0,173,63,0.364162,2.74603,f,468,0,0,f,1,6,0,58,0,1.08621,2.98276,6,0,0.0172414,0.103448,0,3.21114643636483e-06,4.66200466200466e-05,0,4.98314037506437e-05,1
-1,,769,95,0.123537,8.09474,f,26102,0,0,f,83,3,1,172,0,0.552326,4.47093,4.07692,25,0.0755814,0.30814,0,1.17260182991551e-07,0,0,0,1
,,914,2129,2.32932,0.42931,f,13329,0,0,f,14,2,0,2207,0,0.964658,0.414137,2,0,0.000453104,0.000906208,1,2.01895557005614e-07,4.54460243249845e-05,1.40988044213851e-05,0.000204432664110083,1
,,0,2,2,0,f,2,0,0,t,0,1,0,2,1,1,0,1,0,0.5,0.5,2,0,0,0,0,1
,,1637,1700,1.03849,0.962941,f,7737,0,0,t,42,1,0,2063,0,0.824043,0.793505,1,0,0.000484731,0.000484731,0,8.07101759405968e-09,0,0,0.000998890122086571,1
-5,0,476,610,1.28151,0.780328,f,74,0,1,t,16,3,0,641,0,0.951638,0.74259,3,0,0.00156006,0.00468019,0,1.16042343386933e-08,0,0,0.00159574468085106,1
-6,0,660,1319,1.99848,0.500379,f,390,0,0,f,4,4,0,263,0,5.01521,2.50951,4,2,0.00380228,0.0152091,0,2.14784421796348e-08,0,0,0.00316455696202532,1
-2,0,101,96,0.950495,1.05208,f,1478,0,1,t,0,1,4,54,0,1.77778,1.87037,1,0,0.0185185,0.0185185,0,9.7423747302841e-08,0,0,0.00478468899521531,1
,,14,11,0.785714,1.27273,f,20,0,0,f,1,1,0,275,0,0.04,0.0509091,1,0,0.00363636,0.00363636,0,1.45439737044955e-07,0,0,0,1
,,2220,614,0.276577,3.61564,f,14010,0,0,f,15,4,0,257,0,2.38911,8.63813,4,0,0.00389105,0.0155642,0,0,0,0,0,1
,,131,132,1.00763,0.992424,f,6043,0,0,,5,1,0,134,0,0.985075,0.977612,0.333333,21,0.0223881,0.00746269,0,0.000180232788669846,0.000261680665175368,0.000178773004254798,0.000122587202917575,0
,,50,109,2.18,0.458716,f,24009,0,0,f,0,1,0,483,0,0.225673,0.10352,1,0,0.00207039,0.00207039,0,0,9.99000999000999e-05,0,0.000109265734265734,1
,,770,2850,3.7013,0.270175,f,14214,0,0,t,7,1,0,595,0,4.78992,1.29412,1,0,0.00168067,0.00168067,0,0,0,0,0,1
,,1,88,88,0.0113636,f,41,0,0,f,0,1,0,474,0,0.185654,0.0021097,1,0,0.0021097,0.0021097,0,0,0,0,0,1
,,30,78,2.6,0.384615,f,75,0,0,f,0,1,1,973,0,0.0801644,0.0308325,1,1,0.00102775,0.00102775,0,0,0,0,0.00851063829787234,1
,,16,72,4.5,0.222222,f,199,0,0,f,0,1,0,208,0,0.346154,0.0769231,1,0,0.00480769,0.00480769,0,8.07998539138641e-08,0,0,0.00555555555555556,1
,,611,290,0.474632,2.1069,f,48647,0,0,f,37,2,0,639,0,0.453834,0.956182,2,0,0.00156495,0.00312989,0,9.88265483884182e-09,0,0,0,1
6,1,82,72,0.878049,1.13889,f,1301,0,0,t,3,1,0,33,0,2.18182,2.48485,1,3,0.030303,0.030303,2,0,0,0,0,1
-5,0,561,755,1.34581,0.743046,f,963,0,0,t,28,2,2,105,0,7.19048,5.34286,2,0,0.00952381,0.0190476,1,3.2566658676733e-07,0,0,0.0159457167090755,1
0,,41,2,0.0487805,20.5,f,38,0,0,f,0,3,0,42,0,0.047619,0.97619,2.6,26,0.357143,0.928571,0,1.03885526460682e-07,0,0,0,1
-1,,1861,216,0.116067,8.61574,f,785,0,0,f,18,3,0,632,0,0.341772,2.94462,2.69231,20,0.0205696,0.0553797,0,6.25928222767571e-08,0,0,0,1
6,1,1861,216,0.116067,8.61574,f,785,0,0,t,18,3,0,632,0,0.341772,2.94462,2.69231,20,0.0205696,0.0553797,0,6.25928222767571e-08,0,0,0,1
,,40,175,4.375,0.228571,f,33,0,0,f,3,1,0,850,0,0.205882,0.0470588,1,0,0.00117647,0.00117647,1,0,0,0,0,1
4,1,1861,216,0.116067,8.61574,f,785,0,0,f,18,3,0,632,0,0.341772,2.94462,2.69231,20,0.0205696,0.0553797,0,6.25928222767571e-08,0,0,0,1
1,,41,2,0.0487805,20.5,f,38,0,0,f,0,3,0,42,0,0.047619,0.97619,2.6,26,0.357143,0.928571,0,1.03885526460682e-07,0,0,0,1
2,1,1861,216,0.116067,8.61574,f,785,0,0,f,18,3,0,632,0,0.341772,2.94462,2.69231,20,0.0205696,0.0553797,1,6.25928222767571e-08,0,0,0,1
,,278,434,1.56115,0.640553,f,154,0,0,f,3,1,0,84,0,5.16667,3.30952,1,0,0.0238095,0.0238095,0,1.59298726226676e-08,0,0,0.000219058050383352,1
,,41,2,0.0487805,20.5,f,38,0,0,f,0,3,0,42,0,0.047619,0.97619,2.6,26,0.357143,0.928571,0,1.03885526460682e-07,0,0,0,1
1,,41,2,0.0487805,20.5,f,38,0,0,f,0,3,0,42,0,0.047619,0.97619,2.6,26,0.357143,0.928571,1,1.03885526460682e-07,0,0,0,1
4,1,1861,216,0.116067,8.61574,f,785,0,0,f,18,3,0,632,0,0.341772,2.94462,2.69231,20,0.0205696,0.0553797,0,6.25928222767571e-08,0,0,0,1
,,278,434,1.56115,0.640553,f,154,0,0,f,3,1,0,84,0,5.16667,3.30952,1,0,0.0238095,0.0238095,2,1.59298726226676e-08,0,0,0.000219058050383352,1
5,1,1861,216,0.116067,8.61574,f,785,0,0,t,18,3,0,632,0,0.341772,2.94462,2.69231,20,0.0205696,0.0553797,1,6.25928222767571e-08,0,0,0,1
3,1,1861,216,0.116067,8.61574,f,785,0,0,f,18,3,0,632,0,0.341772,2.94462,2.69231,20,0.0205696,0.0553797,1,6.25928222767571e-08,0,0,0,1
3,1,41,2,0.0487805,20.5,f,38,0,0,f,0,3,0,42,0,0.047619,0.97619,2.6,26,0.357143,0.928571,1,1.03885526460682e-07,0,0,0,1
-5,0,41,2,0.0487805,20.5,f,38,0,0,f,0,3,0,42,0,0.047619,0.97619,2.6,26,0.357143,0.928571,0,1.03885526460682e-07,0,0,0,1
,,119,1280,10.7563,0.0929687,f,629,0,0,f,14,1,0,2432,0,0.526316,0.0489309,1,0,0.000411184,0.000411184,0,0,6.0483261257447e-06,5.51012761455555e-06,2.20405104582222e-05,1
-6,0,3516,456,0.129693,7.71053,f,768,0,0,f,75,3,0,603,0,0.756219,5.83085,2.5,3,0.00331675,0.00829187,0,3.67335950134579e-05,0.000170177407012718,3.58313447372909e-05,1.50387030831695e-05,0
-6,0,222,616,2.77477,0.36039,f,184,0,0,f,5,3,0,299,0,2.0602,0.742475,3,1,0.00334448,0.0100334,0,4.65880356190618e-05,0.000200835991276932,5.45784173208167e-05,0.000351200250586125,1
-5,0,3516,456,0.129693,7.71053,f,768,0,0,f,75,2,0,603,0,0.756219,5.83085,2.5,3,0.00331675,0.00829187,0,3.67335950134579e-05,0.000170177407012718,3.58313447372909e-05,1.50387030831695e-05,0
-5,0,918,1992,2.16993,0.460843,f,6319,0,0,f,20,2,0,484,0,4.1157,1.89669,2,6,0.00413223,0.00826446,0,2.17226062041176e-05,3.83328319828082e-05,1.52024024473529e-05,0.000110509771636527,1
-3,0,918,1992,2.16993,0.460843,f,6319,0,0,f,20,2,0,484,0,4.1157,1.89669,2,6,0.00413223,0.00826446,0,2.17226062041176e-05,3.83328319828082e-05,1.52024024473529e-05,0.000110509771636527,1
-4,0,1507,798,0.529529,1.88847,f,1750,0,0,f,31,7,0,1338,0,0.596413,1.12631,1.21891,6,2.41031,2.93797,0,2.33585239298702e-05,0.000125559963288158,1.58550996104561e-05,2.47339553923114e-05,0
,,323,115,0.356037,2.8087,f,2389,0,0,f,16,1,0,1773,0,0.0648618,0.182177,1,0,0.000564016,0.000564016,0,1.7815660092476e-05,0.000230777472821832,4.80169019494862e-05,4.94291637715299e-05,0
,,11398,2441,0.21416,4.6694,f,6213,0,0,f,270,11,0,1147,0,2.12816,9.93723,0.962282,0,2.75065,2.6469,0,1.67305515242887e-05,8.16124158870533e-05,8.43565786321412e-06,9.79972168790406e-06,0
,,1507,798,0.529529,1.88847,f,1750,0,0,f,31,8,0,1338,0,0.596413,1.12631,1.21891,6,2.41031,2.93797,0,2.33585239298702e-05,0.000125559963288158,1.58550996104561e-05,2.47339553923114e-05,0
,,1507,798,0.529529,1.88847,f,1750,0,0,t,31,6,0,1338,0,0.596413,1.12631,1.21891,6,2.41031,2.93797,0,2.33585239298702e-05,0.000125559963288158,1.58550996104561e-05,2.47339553923114e-05,0
,,1507,798,0.529529,1.88847,f,1750,0,0,f,31,7,0,1338,0,0.596413,1.12631,1.21891,6,2.41031,2.93797,0,2.33585239298702e-05,0.000125559963288158,1.58550996104561e-05,2.47339553923114e-05,0
-4,0,843,896,1.06287,0.940848,f,4315,0,0,f,25,2,0,793,0,1.12989,1.06305,1.61538,3,0.0163934,0.0264817,0,5.40019433754028e-05,6.81089856114502e-05,3.73675320987101e-05,6.26624769039907e-05,0
-3,0,605,1222,2.01983,0.49509,f,3870,0,0,f,11,1,0,777,0,1.57272,0.778636,1,2,0.002574,0.002574,0,1.29461386908389e-05,0.000144463379757497,2.26752582438247e-05,0.000189221120517434,0
-6,0,37,36,0.972973,1.02778,f,11,0,0,f,0,3,0,2482,0,0.0145044,0.0149073,3,0,0.000402901,0.0012087,0,0,0,0,0,1
,,605,1222,2.01983,0.49509,f,3870,0,0,f,11,1,0,777,0,1.57272,0.778636,1,2,0.002574,0.002574,0,1.29461386908389e-05,0.000144463379757497,2.26752582438247e-05,0.000189221120517434,0
,,5577,335,0.0600681,16.6478,f,7480,0,0,f,191,12,0,539,0,0.621521,10.3469,1.02346,0,6.00928,6.15028,0,2.18090150273418e-05,0.00024171404261902,1.14495391995265e-05,1.36235023386771e-05,0
,,848,575,0.678066,1.47478,f,67745,0,0,f,43,3,0,1015,0,0.566502,0.835468,3,0,0.000985222,0.00295567,0,2.44614894821099e-07,8.42152778304123e-07,5.42942989900175e-07,1.08588597980035e-06,1
,,703,150,0.213371,4.68667,f,6750,0,0,f,26,3,0,349,0,0.429799,2.01433,3,0,0.00286533,0.00859599,0,4.21028610788732e-07,0,0,0,1
,,441,699,1.58503,0.630901,f,683,0,0,f,47,2,0,1980,0,0.35303,0.222727,2,0,0.000505051,0.0010101,1,2.31136114902385e-06,3.69163265090867e-05,1.11155573340447e-05,3.07815433865854e-05,1
,,1507,798,0.529529,1.88847,f,1750,0,0,f,31,11,0,1338,0,0.596413,1.12631,1.21891,6,2.41031,2.93797,0,2.33585239298702e-05,0.000125559963288158,1.58550996104561e-05,2.47339553923114e-05,0
,,1507,798,0.529529,1.88847,f,1750,0,2,t,31,5,0,1338,0,0.596413,1.12631,1.21891,6,2.41031,2.93797,0,2.33585239298702e-05,0.000125559963288158,1.58550996104561e-05,2.47339553923114e-05,0
,,843,896,1.06287,0.940848,f,4315,0,0,f,25,1,0,793,0,1.12989,1.06305,1.61538,3,0.0163934,0.0264817,0,5.40019433754028e-05,6.81089856114502e-05,3.73675320987101e-05,6.26624769039907e-05,0
-6,0,1507,798,0.529529,1.88847,f,1750,0,2,t,31,5,0,1338,0,0.596413,1.12631,1.21891,6,2.41031,2.93797,0,2.33585239298702e-05,0.000125559963288158,1.58550996104561e-05,2.47339553923114e-05,0
,,1726,123,0.071263,14.0325,f,341,0,0,f,68,6,0,1913,0,0.0642969,0.902248,6,4,0.000522739,0.00313643,0,3.14700710290171e-05,0.000198369946269106,2.64405564987336e-05,8.48465618989213e-06,0
,,3140,3537,1.12643,0.887758,f,15521,0,0,f,139,2,0,572,0,6.18357,5.48951,2,0,0.00174825,0.0034965,0,9.90493107862641e-07,9.23988437670685e-06,1.23664577147528e-06,1.48397492577034e-05,1
,,380,357,0.939474,1.06443,f,10320,0,0,f,8,3,0,83,0,4.3012,4.57831,3,0,0.0120482,0.0361446,0,5.94163459212347e-07,2.76751490998658e-06,0,8.11566115653852e-07,1
,,228,239,1.04825,0.953975,f,2874,0,0,f,7,2,0,176,0,1.35795,1.29545,2.25,0,0.0227273,0.0511364,2,2.504322255779e-05,0.000168825217663941,2.54105159605266e-05,7.71390663087414e-05,1
,,228,239,1.04825,0.953975,f,2874,0,0,f,7,1,0,176,0,1.35795,1.29545,2.25,0,0.0227273,0.0511364,0,2.504322255779e-05,0.000168825217663941,2.54105159605266e-05,7.71390663087414e-05,1
,,228,239,1.04825,0.953975,f,2874,0,0,f,7,1,0,176,0,1.35795,1.29545,2.25,0,0.0227273,0.0511364,2,2.504322255779e-05,0.000168825217663941,2.54105159605266e-05,7.71390663087414e-05,1
,,5577,335,0.0600681,16.6478,f,7480,0,0,f,191,12,0,539,0,0.621521,10.3469,1.02346,0,6.00928,6.15028,0,2.18090150273418e-05,0.00024171404261902,1.14495391995265e-05,1.36235023386771e-05,0
,,241,399,1.6556,0.60401,f,536,0,0,f,5,2,0,1871,0,0.213255,0.128808,2,0,0.000534474,0.00106895,0,7.75730796590198e-07,4.13798525635853e-06,1.72179865975192e-06,8.60899329875962e-06,1
,,93,178,1.91398,0.522472,f,1069,0,0,f,5,2,0,1217,0,0.146261,0.0764174,2,0,0.000821693,0.00164339,0,5.39317601438899e-07,5.00132930068255e-05,0,4.78824008235773e-05,1
-4,0,21,32,1.52381,0.65625,f,502,0,0,f,0,3,0,0,1,0,0,3,0,0,0,0,1.58559374823036e-05,0.000138013978844429,2.01106083459025e-05,0.000402212166918049,1
-4,0,843,896,1.06287,0.940848,f,4315,0,0,f,25,2,0,793,0,1.12989,1.06305,1.61538,3,0.0163934,0.0264817,0,5.40019433754028e-05,6.81089856114502e-05,3.73675320987101e-05,6.26624769039907e-05,0
-4,0,86,69,0.802326,1.24638,f,1750,0,0,f,2,2,0,50,0,1.38,1.72,2,0,0.02,0.04,0,1.52732059328651e-05,0.000168736268655688,4.38094165211568e-05,8.34465076593463e-05,1
,,391,2313,5.9156,0.169045,f,2852,0,0,t,13,3,0,2056,0,1.125,0.190175,3,0,0.000972763,0.00291829,0,1.05217598861096e-05,7.72022219027648e-05,1.78434416430241e-05,0.000367364975003437,1
-5,0,391,2313,5.9156,0.169045,f,2852,0,0,f,13,3,0,2056,0,1.125,0.190175,3,0,0.000972763,0.00291829,0,1.05217598861096e-05,7.72022219027648e-05,1.78434416430241e-05,0.000367364975003437,1
-5,0,2017,144,0.0713932,14.0069,f,6294,0,0,f,133,3,0,933,0,0.154341,2.16184,4,2,0.00321543,0.0128617,0,1.8670940875901e-05,0.000133386688008537,1.75155103347116e-05,6.72595596852925e-06,0
-2,0,3727,2880,0.772739,1.2941,f,7,0,0,t,194,3,0,1256,0,2.29299,2.96736,2.3,22,0.00796178,0.0183121,0,1.55527147670266e-05,8.06975596891563e-05,1.76502679631591e-05,4.03816736732882e-05,0
-4,0,2017,144,0.0713932,14.0069,f,6294,0,0,f,133,3,0,933,0,0.154341,2.16184,4,2,0.00321543,0.0128617,0,1.8670940875901e-05,0.000133386688008537,1.75155103347116e-05,6.72595596852925e-06,0
-6,0,195,253,1.29744,0.770751,f,3165,0,0,f,5,3,0,160,0,1.58125,1.21875,3,0,0.00625,0.01875,0,2.26513392604338e-05,0.000163853842372604,4.43882796823973e-05,0.00011232952409423,1
-5,0,3727,2880,0.772739,1.2941,f,7,0,0,t,194,4,0,1256,0,2.29299,2.96736,2.3,22,0.00796178,0.0183121,1,1.55527147670266e-05,8.06975596891563e-05,1.76502679631591e-05,4.03816736732882e-05,0
,,720,203,0.281944,3.5468,f,12496,0,0,f,15,1,0,699,0,0.290415,1.03004,1,0,0.00143062,0.00143062,0,2.15523524499545e-05,0.000161603102779573,9.48613601221814e-06,2.0327434311896e-05,0
,,453,796,1.75717,0.569095,f,56,0,0,t,0,2,0,1769,0,0.449972,0.256077,2,0,0.00113058,0.00226116,0,0,9.26497838171711e-06,0,2.70313008948712e-06,1
,,453,796,1.75717,0.569095,f,56,0,0,t,0,2,0,1769,0,0.449972,0.256077,2,0,0.00113058,0.00226116,0,0,9.26497838171711e-06,0,2.70313008948712e-06,1
-5,0,391,437,1.11765,0.894737,f,2114,0,0,f,21,2,0,973,0,0.449126,0.40185,2,0,0.00102775,0.0020555,1,7.46674569929807e-07,7.56324765854458e-06,0,2.16501213043561e-05,1
-5,0,47568,776,0.0163135,61.299,f,1444,0,0,f,2864,2,0,2487,0,0.312023,19.1267,1.5,3,0.000804182,0.00120627,0,4.8523909126373e-06,0.000227685268054102,5.91941506502201e-06,4.15645883913502e-06,0
-5,0,135,411,3.04444,0.328467,f,16,0,0,f,1,2,0,2070,0,0.198551,0.0652174,2,2,0.000483092,0.000966184,0,8.93798024885125e-07,4.09296233730475e-05,6.60604519195516e-06,0.000142029971627036,1
-4,0,457,295,0.645514,1.54915,f,5011,0,0,f,20,2,0,1583,0,0.186355,0.288692,2,1,0.000631712,0.00126342,0,3.20379259537283e-06,5.45640658522798e-05,4.81610312240006e-06,5.29771343464006e-05,1
-3,0,47568,776,0.0163135,61.299,f,1444,0,0,f,2864,1,0,2487,0,0.312023,19.1267,1.5,3,0.000804182,0.00120627,0,4.8523909126373e-06,0.000227685268054102,5.91941506502201e-06,4.15645883913502e-06,0
,,231,316,1.36797,0.731013,f,26954,0,0,f,6,1,0,2294,0,0.137751,0.100697,1,0,0.00043592,0.00043592,0,1.43962300304495e-07,3.52951557398747e-06,0,1.59603417428374e-06,1
-4,0,275,536,1.94909,0.51306,f,74,0,0,f,4,2,0,1550,0,0.345806,0.177419,2,0,0.000645161,0.00129032,0,2.36073772109489e-07,3.3718697170848e-05,1.30861276577925e-06,5.10358978653909e-05,1
-5,0,71,83,1.16901,0.855422,f,1883,0,0,f,3,2,0,2133,0,0.0389123,0.0332865,2,0,0.000468823,0.000937646,1,0,6.94005871289671e-05,0,0.000120520043989816,1
-3,0,65,183,2.81538,0.355191,f,174,0,0,f,0,2,0,534,0,0.342697,0.121723,2,0,0.00187266,0.00374532,0,3.86898682068329e-07,3.20033795568812e-05,0,8.5786836867751e-05,1
,,23135,2481,0.10724,9.32487,f,3426,0,0,f,683,1,0,1769,0,1.40249,13.078,0.5,4,0.00113058,0.000565291,0,6.07200709339392e-06,0.000119896829760752,1.08007883176809e-05,1.86747443094674e-05,0
-3,0,23135,2481,0.10724,9.32487,f,3426,0,2,f,683,0,0,1769,0,1.40249,13.078,0.5,4,0.00113058,0.000565291,0,6.07200709339392e-06,0.000119896829760752,1.08007883176809e-05,1.86747443094674e-05,0
-4,0,20,63,3.15,0.31746,f,129,0,0,f,5,2,0,156,0,0.403846,0.128205,2,0,0.00641026,0.0128205,0,0,3.21700638254066e-05,0,0.000195052176457202,1
-5,0,174,351,2.01724,0.495726,f,194,0,1,f,1,6,0,1871,0,0.1876,0.0929984,6,0,0.000534474,0.00320684,0,1.14636646538764e-07,2.08872298460611e-05,0,2.54183220348892e-06,1
-5,0,6055,231,0.0381503,26.2121,f,1665,0,0,f,67,3,0,2374,0,0.0973041,2.55055,3,0,0.00042123,0.00126369,0,5.54744433847972e-08,8.36140698204455e-05,9.46178347806077e-08,1.32464968692851e-06,1
-4,0,4719,3806,0.806527,1.23988,f,21,0,0,t,189,3,0,2438,0,1.56112,1.9356,3,0,0.000410172,0.00123052,0,5.31842057658628e-08,4.22279670303523e-06,0,1.70336188604614e-06,1
-5,0,1738,552,0.317606,3.14855,f,1534,0,0,f,13,2,0,1440,0,0.383333,1.20694,2,2,0.000694444,0.00138889,0,7.97044495248061e-08,7.67967420627824e-06,2.94547079374252e-07,1.17818831749701e-06,1
,,255,53,0.207843,4.81132,f,1939,0,1,f,26,1,0,170,0,0.311765,1.5,1,1,0.00588235,0.00588235,0,0.000379838816224072,0.000326139625032614,0.000243881749162319,0.000180260423293888,1
-4,0,8306,6578,0.791958,1.26269,f,1234,0,0,t,9,2,0,1416,0,4.64548,5.86582,2,0,0.000706215,0.00141243,0,2.45945284552546e-06,1.37159096779916e-06,1.38174057465406e-06,1.38174057465406e-06,1
,,1221,1382,1.13186,0.883502,f,110,0,0,t,118,3,0,2171,0,0.636573,0.562414,3,0,0.000460617,0.00138185,1,0,8.0392960792353e-06,0,1.51107162177273e-06,1
-6,0,1058,2249,2.12571,0.470431,f,832,0,0,t,39,3,0,2184,0,1.02976,0.484432,2.66667,2,0.00137363,0.003663,0,9.91567708209387e-06,1.82807219454503e-05,3.50031386147625e-06,2.3335425743175e-06,1
-4,0,1180,1556,1.31864,0.758355,f,43245,0,0,f,32,2,0,510,0,3.05098,2.31373,2,0,0.00196078,0.00392157,0,2.68698593716413e-05,3.75133829678289e-05,6.10164000989575e-06,6.37898728307283e-06,1
-4,0,30,258,8.6,0.116279,f,158,0,0,f,0,2,0,35,0,7.37143,0.857143,2,0,0.0285714,0.0571429,0,0.000115021854152289,1.88797122045325e-05,1.12787891092012e-05,1.12787891092012e-05,1
,,1387,450,0.324441,3.08222,f,3130,0,0,f,14,1,0,1655,0,0.271903,0.838066,1,0,0.00060423,0.00060423,0,9.4363438946855e-05,5.8452542015809e-05,2.52356468653361e-05,1.36993511554682e-05,0
-6,0,3136,1549,0.493941,2.02453,f,7345,0,0,f,101,4,0,2427,0,0.638237,1.29213,4,0,0.000412031,0.00164813,0,2.09372343588391e-06,3.85390488883893e-06,8.21223593042101e-07,2.737411976807e-07,1
-7,0,1058,2249,2.12571,0.470431,f,832,0,0,t,39,4,0,2184,0,1.02976,0.484432,2.66667,2,0.00137363,0.003663,0,9.91567708209387e-06,1.82807219454503e-05,3.50031386147625e-06,2.3335425743175e-06,1
,,1058,2249,2.12571,0.470431,f,832,0,1,f,39,1,0,2184,0,1.02976,0.484432,2.66667,2,0.00137363,0.003663,0,9.91567708209387e-06,1.82807219454503e-05,3.50031386147625e-06,2.3335425743175e-06,1
-4,0,2017,144,0.0713932,14.0069,f,6294,0,1,f,133,6,0,933,0,0.154341,2.16184,4,2,0.00321543,0.0128617,0,1.211768697591e-05,5.47826899589774e-05,9.63789504147464e-06,0,1
-5,0,737,737,1,1,f,415,0,1,f,3,6,0,1304,0,0.565184,0.565184,6,1,0.000766871,0.00460123,1,9.83893660773144e-05,2.74683836494687e-05,2.74963555269122e-05,1.92956880890612e-05,0
,,120,314,2.61667,0.382166,f,18272,0,1,t,4,7,0,484,0,0.64876,0.247934,7,3,0.00206612,0.0144628,0,0.000280504908835905,0.000212902985432113,7.64047004171697e-05,2.75056921501811e-05,1
,,1469,1259,0.857046,1.1668,f,9028,0,1,f,18,1,0,1437,0,0.876131,1.02227,1,0,0.000695894,0.000695894,0,2.34358887826462e-05,2.67926616388252e-05,1.31756100460656e-05,3.37050489550516e-06,0
-4,0,4160,667,0.160337,6.23688,f,7164,0,0,f,116,3,0,1371,0,0.486506,3.03428,3,0,0.00145879,0.00437637,0,5.39044618879283e-06,6.0459371634456e-05,8.03434385997999e-06,2.11430101578421e-07,1
-4,0,4160,667,0.160337,6.23688,f,7164,0,1,f,116,3,0,1371,0,0.486506,3.03428,3,0,0.00145879,0.00437637,0,5.39044618879283e-06,6.0459371634456e-05,8.03434385997999e-06,2.11430101578421e-07,1
,,50,104,2.08,0.480769,f,821,0,0,f,1,2,0,66,0,1.57576,0.757576,2,0,0.0151515,0.030303,0,3.37826424782946e-05,3.64391648143425e-05,3.3126513467584e-06,6.62530269351681e-06,1
-3,0,391,591,1.51151,0.661591,f,6934,0,0,f,24,1,0,1188,0,0.497475,0.329125,1,4,0.0016835,0.0016835,0,0.000186191626409018,0.000127847637913957,6.80956892468025e-05,3.55281856939839e-05,0
-5,0,391,591,1.51151,0.661591,f,6934,0,0,f,24,1,0,1188,0,0.497475,0.329125,1,4,0.0016835,0.0016835,0,0.000186191626409018,0.000127847637913957,6.80956892468025e-05,3.55281856939839e-05,0
-5,0,1540,2054,1.33377,0.749757,f,9018,0,1,f,54,3,0,1816,0,1.13106,0.848018,3,0,0.000550661,0.00165198,1,1.41843133314815e-05,6.65050593723918e-05,2.91670423028175e-05,7.07079813401637e-05,0
-6,0,64,126,1.96875,0.507937,f,53,0,0,f,5,2,0,91,0,1.38462,0.703297,2.44444,21,0.0989011,0.241758,0,8.47906730259671e-05,0.00029369807837543,7.13266761768902e-05,0.000206054842288794,0
-5,0,4128,1021,0.247335,4.0431,f,2697,0,0,f,250,2,0,2163,0,0.47203,1.90846,2.27273,16,0.00508553,0.011558,0,2.10056169019596e-05,0.000103952837975099,2.47718165657754e-05,2.39640399386305e-05,0
-5,0,4128,1021,0.247335,4.0431,f,2697,0,0,f,250,2,0,2163,0,0.47203,1.90846,2.27273,16,0.00508553,0.011558,0,2.10056169019596e-05,0.000103952837975099,2.47718165657754e-05,2.39640399386305e-05,0
-3,0,64,126,1.96875,0.507937,f,53,0,0,f,5,2,0,91,0,1.38462,0.703297,2.44444,21,0.0989011,0.241758,0,8.47906730259671e-05,0.00029369807837543,7.13266761768902e-05,0.000206054842288794,0
-5,0,64,126,1.96875,0.507937,f,53,0,0,f,5,2,0,91,0,1.38462,0.703297,2.44444,21,0.0989011,0.241758,0,8.47906730259671e-05,0.00029369807837543,7.13266761768902e-05,0.000206054842288794,0
-5,0,4128,1021,0.247335,4.0431,f,2697,0,0,f,250,2,0,2163,0,0.47203,1.90846,2.27273,16,0.00508553,0.011558,0,2.10056169019596e-05,0.000103952837975099,2.47718165657754e-05,2.39640399386305e-05,0
-3,0,64,126,1.96875,0.507937,f,53,0,0,f,5,2,0,91,0,1.38462,0.703297,2.44444,21,0.0989011,0.241758,0,8.47906730259671e-05,0.00029369807837543,7.13266761768902e-05,0.000206054842288794,0
-5,0,4128,1021,0.247335,4.0431,f,2697,0,0,f,250,2,0,2163,0,0.47203,1.90846,2.27273,16,0.00508553,0.011558,0,2.10056169019596e-05,0.000103952837975099,2.47718165657754e-05,2.39640399386305e-05,0
-6,0,64,126,1.96875,0.507937,f,53,0,0,t,5,2,0,91,0,1.38462,0.703297,2.44444,21,0.0989011,0.241758,0,8.47906730259671e-05,0.00029369807837543,7.13266761768902e-05,0.000206054842288794,0
-5,0,4128,1021,0.247335,4.0431,f,2697,0,0,f,250,1,0,2163,0,0.47203,1.90846,2.27273,16,0.00508553,0.011558,1,2.10056169019596e-05,0.000103952837975099,2.47718165657754e-05,2.39640399386305e-05,0
-2,0,4128,1021,0.247335,4.0431,f,2697,0,0,f,250,1,0,2163,0,0.47203,1.90846,2.27273,16,0.00508553,0.011558,1,2.10056169019596e-05,0.000103952837975099,2.47718165657754e-05,2.39640399386305e-05,0
-5,0,64,126,1.96875,0.507937,f,53,0,0,f,5,3,0,91,0,1.38462,0.703297,2.44444,21,0.0989011,0.241758,0,8.47906730259671e-05,0.00029369807837543,7.13266761768902e-05,0.000206054842288794,0
-6,0,64,126,1.96875,0.507937,f,53,0,0,f,5,3,0,91,0,1.38462,0.703297,2.44444,21,0.0989011,0.241758,0,8.47906730259671e-05,0.00029369807837543,7.13266761768902e-05,0.000206054842288794,0
